Episode,Difficulty,DifficultyName,Reward,WindowAvg
2892,3,HARD,0.5727,0.5558
2893,3,HARD,0.5814,0.556
2894,3,HARD,0.5212,0.5554
2895,3,HARD,0.557,0.5551
2896,3,HARD,0.5582,0.5549
2897,3,HARD,0.5424,0.5545
2898,3,HARD,0.599,0.5548
2899,3,HARD,0.543,0.5545
2900,3,HARD,0.5524,0.554
2901,3,HARD,0.4989,0.5527
2902,3,HARD,0.6625,0.555
2903,3,HARD,0.635,0.556
2904,3,HARD,0.5691,0.5543
2905,3,HARD,0.5755,0.5546
2906,3,HARD,0.586,0.5537
2907,3,HARD,0.6436,0.5551
2908,3,HARD,0.5514,0.5582
2909,3,HARD,0.5704,0.5588
2910,3,HARD,0.5523,0.5582
2911,3,HARD,0.5478,0.5591
2912,3,HARD,0.5559,0.5584
2913,3,HARD,0.6191,0.5596
2914,3,HARD,0.5046,0.5585
2915,3,HARD,0.5787,0.5585
2916,3,HARD,0.552,0.5569
2917,3,HARD,0.4276,0.5544
2918,3,HARD,0.4143,0.5515
2919,3,HARD,0.5752,0.552
2920,3,HARD,0.5933,0.5564
2921,3,HARD,0.579,0.5566
2922,3,HARD,0.5345,0.5571
2923,3,HARD,0.5749,0.5572
2924,3,HARD,0.5664,0.557
2925,3,HARD,0.5168,0.5558
2926,3,HARD,0.5767,0.5563
2927,3,HARD,0.6391,0.5577
2928,3,HARD,0.5767,0.5579
2929,3,HARD,0.5553,0.5577
2930,3,HARD,0.5593,0.558
2931,3,HARD,0.5728,0.5576
2932,3,HARD,0.5258,0.5599
2933,3,HARD,0.514,0.5585
2934,3,HARD,0.5777,0.5585
2935,3,HARD,0.5962,0.5602
2936,3,HARD,0.5809,0.5608
2937,3,HARD,0.4828,0.5594
2938,3,HARD,0.5698,0.5593
2939,3,HARD,0.576,0.5594
2940,3,HARD,0.5795,0.5609
2941,3,HARD,0.6019,0.5619
2942,3,HARD,0.5305,0.5611
2943,3,HARD,0.4788,0.559
2944,3,HARD,0.5791,0.5602
2945,3,HARD,0.5241,0.5595
2946,3,HARD,0.4567,0.5575
2947,3,HARD,0.6418,0.5595
2948,3,HARD,0.5382,0.5583
2949,3,HARD,0.5368,0.5582
2950,3,HARD,0.5371,0.5578
2951,3,HARD,0.5311,0.5585
2952,3,HARD,0.5928,0.5571
2953,3,HARD,0.5883,0.5562
2954,3,HARD,0.552,0.5558
2955,3,HARD,0.5236,0.5548
2956,3,HARD,0.5783,0.5546
2957,3,HARD,0.5641,0.553
2958,3,HARD,0.5893,0.5538
2959,3,HARD,0.556,0.5535
2960,3,HARD,0.5718,0.5539
2961,3,HARD,0.5864,0.5547
2962,3,HARD,0.5926,0.5554
2963,3,HARD,0.5643,0.5543
2964,3,HARD,0.6594,0.5574
2965,3,HARD,0.5456,0.5567
2966,3,HARD,0.4354,0.5544
2967,3,HARD,0.549,0.5568
2968,3,HARD,0.5509,0.5596
2969,3,HARD,0.58,0.5597
2970,3,HARD,0.6064,0.5599
2971,3,HARD,0.5814,0.56
2972,3,HARD,0.6193,0.5617
2973,3,HARD,0.582,0.5618
2974,3,HARD,0.5768,0.562
2975,3,HARD,0.5684,0.5631
2976,3,HARD,0.5809,0.5631
2977,3,HARD,0.65,0.5634
2978,3,HARD,0.5752,0.5633
2979,3,HARD,0.5832,0.5639
2980,3,HARD,0.552,0.5637
2981,3,HARD,0.5502,0.5633
2982,3,HARD,0.5441,0.5636
2983,3,HARD,0.574,0.5648
2984,3,HARD,0.5717,0.5647
2985,3,HARD,0.5284,0.5634
2986,3,HARD,0.5746,0.5632
2987,3,HARD,0.5752,0.5651
2988,3,HARD,0.5692,0.5651
2989,3,HARD,0.5821,0.5652
2990,3,HARD,0.5556,0.5647
2991,3,HARD,0.5393,0.5635
2992,3,HARD,0.5592,0.564
2993,3,HARD,0.5785,0.566
2994,3,HARD,0.5792,0.566
2995,3,HARD,0.5684,0.5669
2996,3,HARD,0.6239,0.5703
2997,3,HARD,0.5606,0.5687
2998,3,HARD,0.4136,0.5662
2999,3,HARD,0.5658,0.5667
3000,3,HARD,0.5595,0.5672
3001,3,HARD,0.6579,0.5697
3002,3,HARD,0.5767,0.5694
3003,3,HARD,0.5722,0.5691
3004,3,HARD,0.5582,0.5692
3005,3,HARD,0.5601,0.5699
3006,3,HARD,0.5816,0.57
3007,3,HARD,0.67,0.5721
3008,3,HARD,0.6497,0.5733
3009,3,HARD,0.6745,0.5757
3010,3,HARD,0.5349,0.575
3011,3,HARD,0.292,0.5691
3012,3,HARD,0.5132,0.5675
3013,3,HARD,0.5542,0.5673
3014,3,HARD,0.5783,0.5657
3015,3,HARD,0.5699,0.5661
3016,3,HARD,0.6414,0.5703
3017,3,HARD,0.5531,0.5703
3018,3,HARD,0.5502,0.5703
3019,3,HARD,0.54,0.5695
3020,3,HARD,0.5705,0.5688
3021,3,HARD,0.4104,0.5654
3022,3,HARD,0.5746,0.5645
3023,3,HARD,0.4069,0.561
3024,3,HARD,0.5626,0.5607
3025,3,HARD,0.5607,0.5606
3026,3,HARD,0.544,0.5598
3027,3,HARD,0.4915,0.5567
3028,3,HARD,0.3486,0.5521
3029,3,HARD,0.4785,0.55
3030,3,HARD,0.5982,0.551
3031,3,HARD,0.5633,0.5512
3032,3,HARD,0.5844,0.552
3033,3,HARD,0.5649,0.5518
3034,3,HARD,0.5711,0.5518
3035,3,HARD,0.5602,0.5525
3036,3,HARD,0.6479,0.5539
3037,3,HARD,0.5666,0.5538
3038,3,HARD,0.5693,0.5538
3039,3,HARD,0.579,0.5537
3040,3,HARD,0.5651,0.5539
3041,3,HARD,0.554,0.5542
3042,3,HARD,0.4056,0.5511
3043,3,HARD,0.6579,0.5527
3044,3,HARD,0.5773,0.5527
3045,3,HARD,0.5701,0.5527
3046,3,HARD,0.5864,0.5519
3047,3,HARD,0.543,0.5516
3048,3,HARD,0.5694,0.5547
3049,3,HARD,0.5683,0.5548
3050,3,HARD,0.5817,0.5552
3051,3,HARD,0.6354,0.5547
3052,3,HARD,0.5444,0.5541
3053,3,HARD,0.5046,0.5527
3054,3,HARD,0.5465,0.5525
3055,3,HARD,0.5648,0.5526
3056,3,HARD,0.5931,0.5528
3057,3,HARD,0.5798,0.551
3058,3,HARD,0.5798,0.5496
3059,3,HARD,0.6583,0.5493
3060,3,HARD,0.67,0.552
3061,3,HARD,0.5792,0.5578
3062,3,HARD,0.5615,0.5587
3063,3,HARD,0.5694,0.559
3064,3,HARD,0.57,0.5589
3065,3,HARD,0.6745,0.561
3066,3,HARD,0.6645,0.5614
3067,3,HARD,0.4038,0.5584
3068,3,HARD,0.5567,0.5586
3069,3,HARD,0.5677,0.5591
3070,3,HARD,0.591,0.5595
3071,3,HARD,0.5647,0.5626
3072,3,HARD,0.5761,0.5626
3073,3,HARD,0.6591,0.5677
3074,3,HARD,0.5518,0.5675
3075,3,HARD,0.3233,0.5627
3076,3,HARD,0.5542,0.5629
3077,3,HARD,0.4687,0.5625
3078,3,HARD,0.5611,0.5667
3079,3,HARD,0.5781,0.5687
3080,3,HARD,0.5644,0.568
3081,3,HARD,0.553,0.5678
3082,3,HARD,0.5497,0.5671
3083,3,HARD,0.5583,0.567
3084,3,HARD,0.5343,0.5663
3085,3,HARD,0.5961,0.567
3086,3,HARD,0.5375,0.5648
3087,3,HARD,0.5924,0.5653
3088,3,HARD,0.5766,0.5654
3089,3,HARD,0.5643,0.5651
3090,3,HARD,0.5664,0.5652
3091,3,HARD,0.5843,0.5658
3092,3,HARD,0.4627,0.5669
3093,3,HARD,0.6621,0.567
3094,3,HARD,0.551,0.5665
3095,3,HARD,0.5783,0.5666
3096,3,HARD,0.6536,0.568
3097,3,HARD,0.5807,0.5687
3098,3,HARD,0.5609,0.5686
3099,3,HARD,0.5543,0.5683
3100,3,HARD,0.5645,0.5679
3101,3,HARD,0.5543,0.5663
3102,3,HARD,0.5784,0.567
3103,3,HARD,0.5676,0.5683
3104,3,HARD,0.6365,0.5701
3105,3,HARD,0.5758,0.5703
3106,3,HARD,0.5313,0.5691
3107,3,HARD,0.5786,0.569
3108,3,HARD,0.5582,0.5686
3109,3,HARD,0.5558,0.5665
3110,3,HARD,0.5661,0.5645
3111,3,HARD,0.6415,0.5657
3112,3,HARD,0.3991,0.5625
3113,3,HARD,0.6259,0.5636
3114,3,HARD,0.6241,0.5647
3115,3,HARD,0.6364,0.5639
3116,3,HARD,0.5927,0.5625
3117,3,HARD,0.6296,0.567
3118,3,HARD,0.555,0.567
3119,3,HARD,0.518,0.566
3120,3,HARD,0.5054,0.5643
3121,3,HARD,0.5264,0.5635
3122,3,HARD,0.4828,0.5616
3123,3,HARD,0.5598,0.5596
3124,3,HARD,0.575,0.5601
3125,3,HARD,0.594,0.5655
3126,3,HARD,0.4304,0.563
3127,3,HARD,0.5872,0.5654
3128,3,HARD,0.5695,0.5656
3129,3,HARD,0.5668,0.5654
3130,3,HARD,0.5314,0.5647
3131,3,HARD,0.6328,0.5663
3132,3,HARD,0.6006,0.5673
3133,3,HARD,0.5382,0.5669
3134,3,HARD,0.5463,0.5671
3135,3,HARD,0.5592,0.5664
3136,3,HARD,0.6598,0.5689
3137,3,HARD,0.5644,0.5683
3138,3,HARD,0.5286,0.5673
3139,3,HARD,0.4235,0.5645
3140,3,HARD,0.4298,0.5618
3141,3,HARD,0.589,0.5619
3142,3,HARD,0.5669,0.564
3143,3,HARD,0.5695,0.5621
3144,3,HARD,0.5784,0.5627
3145,3,HARD,0.2984,0.5571
3146,3,HARD,0.5799,0.5556
3147,3,HARD,0.5741,0.5555
3148,3,HARD,0.5847,0.5559
3149,3,HARD,0.5817,0.5565
3150,3,HARD,0.5565,0.5563
3151,3,HARD,0.6546,0.5583
3152,3,HARD,0.5759,0.5583
3153,3,HARD,0.6145,0.5592
3154,3,HARD,0.6181,0.5588
3155,3,HARD,0.4801,0.5569
3156,3,HARD,0.5858,0.558
3157,3,HARD,0.5289,0.557
3158,3,HARD,0.5538,0.5569
3159,3,HARD,0.6399,0.5586
3160,3,HARD,0.5613,0.5585
3161,3,HARD,0.5133,0.556
3162,3,HARD,0.5522,0.559
3163,3,HARD,0.5454,0.5574
3164,3,HARD,0.5529,0.556
3165,3,HARD,0.6584,0.5564
3166,3,HARD,0.5865,0.5563
3167,3,HARD,0.5566,0.5548
3168,3,HARD,0.5501,0.5547
3169,3,HARD,0.6648,0.5577
3170,3,HARD,0.5917,0.5594
3171,3,HARD,0.6489,0.5619
3172,3,HARD,0.5674,0.5635
3173,3,HARD,0.5937,0.5642
3174,3,HARD,0.5572,0.5639
3175,3,HARD,0.5526,0.563
3176,3,HARD,0.3972,0.5624
3177,3,HARD,0.4061,0.5588
3178,3,HARD,0.5519,0.5584
3179,3,HARD,0.5684,0.5584
3180,3,HARD,0.5735,0.5593
3181,3,HARD,0.5706,0.558
3182,3,HARD,0.6414,0.5588
3183,3,HARD,0.5801,0.5597
3184,3,HARD,0.5772,0.5603
3185,3,HARD,0.5687,0.5605
3186,3,HARD,0.548,0.5583
3187,3,HARD,0.5611,0.5582
3188,3,HARD,0.6079,0.5598
3189,3,HARD,0.5751,0.5628
3190,3,HARD,0.5628,0.5655
3191,3,HARD,0.5741,0.5652
3192,3,HARD,0.5501,0.5648
3193,3,HARD,0.5646,0.5647
3194,3,HARD,0.6442,0.5661
3195,3,HARD,0.5143,0.5704
3196,3,HARD,0.5467,0.5697
3197,3,HARD,0.5868,0.57
3198,3,HARD,0.6653,0.5716
3199,3,HARD,0.4165,0.5683
3200,3,HARD,0.5795,0.5687
3201,3,HARD,0.654,0.5687
3202,3,HARD,0.5792,0.5688
3203,3,HARD,0.5714,0.5679
3204,3,HARD,0.5906,0.5674
3205,3,HARD,0.5209,0.5682
3206,3,HARD,0.5703,0.5679
3207,3,HARD,0.5803,0.5689
3208,3,HARD,0.5674,0.5692
3209,3,HARD,0.5185,0.5668
3210,3,HARD,0.4288,0.5641
3211,3,HARD,0.5405,0.5646
3212,3,HARD,0.532,0.5642
3213,3,HARD,0.5591,0.5645
3214,3,HARD,0.5655,0.5648
3215,3,HARD,0.5757,0.5631
3216,3,HARD,0.6271,0.5639
3217,3,HARD,0.5947,0.5647
3218,3,HARD,0.5838,0.5654
3219,3,HARD,0.6403,0.5649
3220,3,HARD,0.5501,0.564
3221,3,HARD,0.5788,0.5626
3222,3,HARD,0.5655,0.5626
3223,3,HARD,0.5591,0.5619
3224,3,HARD,0.6165,0.5631
3225,3,HARD,0.5488,0.563
3226,3,HARD,0.5417,0.5659
3227,3,HARD,0.5684,0.5692
3228,3,HARD,0.5572,0.5693
3229,3,HARD,0.6482,0.5709
3230,3,HARD,0.6476,0.5723
3231,3,HARD,0.3983,0.5689
3232,3,HARD,0.5695,0.5674
3233,3,HARD,0.3928,0.5637
3234,3,HARD,0.5895,0.5639
3235,3,HARD,0.5901,0.5644
3236,3,HARD,0.5609,0.5646
3237,3,HARD,0.5507,0.5644
3238,3,HARD,0.6384,0.565
3239,3,HARD,0.5537,0.5646
3240,3,HARD,0.5963,0.5653
3241,3,HARD,0.5957,0.5657
3242,3,HARD,0.5782,0.5663
3243,3,HARD,0.55,0.566
3244,3,HARD,0.5668,0.5644
3245,3,HARD,0.558,0.5653
3246,3,HARD,0.6268,0.5669
3247,3,HARD,0.5999,0.5672
3248,3,HARD,0.5667,0.5652
3249,3,HARD,0.5642,0.5682
3250,3,HARD,0.5812,0.5682
3251,3,HARD,0.5791,0.5667
3252,3,HARD,0.5582,0.5663
3253,3,HARD,0.5863,0.5666
3254,3,HARD,0.3369,0.5615
3255,3,HARD,0.5715,0.5625
3256,3,HARD,0.5648,0.5624
3257,3,HARD,0.588,0.5626
3258,3,HARD,0.649,0.5642
3259,3,HARD,0.6,0.5658
3260,3,HARD,0.5755,0.5688
3261,3,HARD,0.5817,0.5696
3262,3,HARD,0.5455,0.5698
3263,3,HARD,0.5483,0.5696
3264,3,HARD,0.58,0.5699
3265,3,HARD,0.4956,0.5683
3266,3,HARD,0.5682,0.5671
3267,3,HARD,0.6402,0.5681
3268,3,HARD,0.5896,0.5682
3269,3,HARD,0.5573,0.5665
3270,3,HARD,0.6598,0.5687
3271,3,HARD,0.5682,0.5685
3272,3,HARD,0.5607,0.5684
3273,3,HARD,0.5784,0.5688
3274,3,HARD,0.5706,0.5679
3275,3,HARD,0.6231,0.5693
3276,3,HARD,0.5577,0.5697
3277,3,HARD,0.5737,0.5698
3278,3,HARD,0.5571,0.5698
3279,3,HARD,0.5743,0.5683
3280,3,HARD,0.6587,0.5685
3281,3,HARD,0.5879,0.5723
3282,3,HARD,0.5808,0.5725
3283,3,HARD,0.6421,0.5775
3284,3,HARD,0.5576,0.5769
3285,3,HARD,0.5458,0.576
3286,3,HARD,0.4192,0.5732
3287,3,HARD,0.647,0.5751
3288,3,HARD,0.5698,0.5737
3289,3,HARD,0.5706,0.5741
3290,3,HARD,0.648,0.5751
3291,3,HARD,0.6365,0.5759
3292,3,HARD,0.4528,0.5734
3293,3,HARD,0.5363,0.5731
3294,3,HARD,0.6416,0.5746
3295,3,HARD,0.658,0.5766
3296,3,HARD,0.6466,0.577
3297,3,HARD,0.6431,0.5779
3298,3,HARD,0.5737,0.578
3299,3,HARD,0.5704,0.5781
3300,3,HARD,0.5728,0.578
3301,3,HARD,0.5291,0.577
3302,3,HARD,0.6327,0.5785
3303,3,HARD,0.5619,0.578
3304,3,HARD,0.4067,0.5794
3305,3,HARD,0.6277,0.5805
3306,3,HARD,0.6271,0.5817
3307,3,HARD,0.5418,0.5808
3308,3,HARD,0.5874,0.5796
3309,3,HARD,0.5635,0.5789
3310,3,HARD,0.5677,0.5787
3311,3,HARD,0.5808,0.5787
3312,3,HARD,0.5917,0.5796
3313,3,HARD,0.5663,0.58
3314,3,HARD,0.5925,0.5802
3315,3,HARD,0.5738,0.5818
3316,3,HARD,0.5221,0.5809
3317,3,HARD,0.6125,0.5803
3318,3,HARD,0.5678,0.5799
3319,3,HARD,0.6476,0.5817
3320,3,HARD,0.5605,0.5797
3321,3,HARD,0.5325,0.579
3322,3,HARD,0.5763,0.5793
3323,3,HARD,0.6519,0.5808
3324,3,HARD,0.6451,0.5822
3325,3,HARD,0.5772,0.5813
3326,3,HARD,0.5753,0.5817
3327,3,HARD,0.4938,0.5801
3328,3,HARD,0.5585,0.5801
3329,3,HARD,0.654,0.5817
3330,3,HARD,0.572,0.58
3331,3,HARD,0.5697,0.5796
3332,3,HARD,0.5685,0.5794
3333,3,HARD,0.5481,0.5775
3334,3,HARD,0.5729,0.5778
3335,3,HARD,0.538,0.5776
3336,3,HARD,0.507,0.5794
3337,3,HARD,0.5954,0.5784
3338,3,HARD,0.5587,0.5781
3339,3,HARD,0.575,0.5782
3340,3,HARD,0.415,0.5736
3341,3,HARD,0.582,0.5725
3342,3,HARD,0.5569,0.5746
3343,3,HARD,0.5001,0.5738
3344,3,HARD,0.572,0.5724
3345,3,HARD,0.5699,0.5707
3346,3,HARD,0.5291,0.5683
3347,3,HARD,0.471,0.5649
3348,3,HARD,0.643,0.5663
3349,3,HARD,0.5611,0.5661
3350,3,HARD,0.4922,0.5645
3351,3,HARD,0.5422,0.5647
3352,3,HARD,0.5489,0.5631
3353,3,HARD,0.5676,0.5632
3354,3,HARD,0.5067,0.5652
3355,3,HARD,0.6542,0.5657
3356,3,HARD,0.5882,0.5649
3357,3,HARD,0.5675,0.5654
3358,3,HARD,0.5481,0.5646
3359,3,HARD,0.5673,0.5647
3360,3,HARD,0.5499,0.5644
3361,3,HARD,0.6383,0.5655
3362,3,HARD,0.5937,0.5656
3363,3,HARD,0.5666,0.5656
3364,3,HARD,0.4286,0.5623
3365,3,HARD,0.5729,0.5623
3366,3,HARD,0.6456,0.5647
3367,3,HARD,0.5914,0.5643
3368,3,HARD,0.5121,0.5632
3369,3,HARD,0.5241,0.5607
3370,3,HARD,0.5702,0.5609
3371,3,HARD,0.6546,0.5634
3372,3,HARD,0.573,0.5633
3373,3,HARD,0.5099,0.5605
3374,3,HARD,0.2961,0.5535
3375,3,HARD,0.5728,0.5534
3376,3,HARD,0.5638,0.5532
3377,3,HARD,0.5526,0.5543
3378,3,HARD,0.6236,0.5556
3379,3,HARD,0.5801,0.5542
3380,3,HARD,0.5908,0.5545
3381,3,HARD,0.6075,0.5553
3382,3,HARD,0.5476,0.5549
3383,3,HARD,0.5482,0.5549
3384,3,HARD,0.5758,0.5549
3385,3,HARD,0.5763,0.5557
3386,3,HARD,0.4922,0.5554
3387,3,HARD,0.5061,0.5536
3388,3,HARD,0.5718,0.5539
3389,3,HARD,0.6483,0.5553
3390,3,HARD,0.5657,0.5584
3391,3,HARD,0.5744,0.5582
3392,3,HARD,0.5532,0.5581
3393,3,HARD,0.5665,0.5595
3394,3,HARD,0.5769,0.5596
3395,3,HARD,0.5448,0.5591
3396,3,HARD,0.5813,0.5601
3397,3,HARD,0.5415,0.5615
3398,3,HARD,0.5428,0.5595
3399,3,HARD,0.6421,0.5611
3400,3,HARD,0.5977,0.5632
3401,3,HARD,0.5674,0.5637
3402,3,HARD,0.5609,0.564
3403,3,HARD,0.5659,0.564
3404,3,HARD,0.5667,0.5652
3405,3,HARD,0.6493,0.5651
3406,3,HARD,0.5618,0.5645
3407,3,HARD,0.547,0.5641
3408,3,HARD,0.4987,0.5631
3409,3,HARD,0.4198,0.5602
3410,3,HARD,0.5706,0.5606
3411,3,HARD,0.5769,0.5594
3412,3,HARD,0.5775,0.559
3413,3,HARD,0.558,0.5589
3414,3,HARD,0.5307,0.5609
3415,3,HARD,0.4159,0.5578
3416,3,HARD,0.5871,0.5566
3417,3,HARD,0.6481,0.5577
3418,3,HARD,0.564,0.5588
3419,3,HARD,0.57,0.5597
3420,3,HARD,0.4078,0.5564
3421,3,HARD,0.5766,0.5549
3422,3,HARD,0.5653,0.5547
3423,3,HARD,0.4158,0.5528
3424,3,HARD,0.411,0.5551
3425,3,HARD,0.5771,0.5552
3426,3,HARD,0.5828,0.5556
3427,3,HARD,0.6158,0.5569
3428,3,HARD,0.4991,0.5544
3429,3,HARD,0.3732,0.5502
3430,3,HARD,0.5741,0.5499
3431,3,HARD,0.329,0.5443
3432,3,HARD,0.5901,0.5452
3433,3,HARD,0.5431,0.5451
3434,3,HARD,0.5561,0.5447
3435,3,HARD,0.5665,0.5445
3436,3,HARD,0.5623,0.5459
3437,3,HARD,0.4426,0.5446
3438,3,HARD,0.5816,0.5448
3439,3,HARD,0.6257,0.5444
3440,3,HARD,0.6456,0.546
3441,3,HARD,0.6247,0.547
3442,3,HARD,0.5332,0.5466
3443,3,HARD,0.4794,0.5448
3444,3,HARD,0.5686,0.5447
3445,3,HARD,0.5919,0.5456
3446,3,HARD,0.6537,0.5471
3447,3,HARD,0.5631,0.5475
3448,3,HARD,0.5785,0.5482
3449,3,HARD,0.5587,0.5465
3450,3,HARD,0.5661,0.5459
3451,3,HARD,0.5697,0.546
3452,3,HARD,0.6431,0.5476
3453,3,HARD,0.5529,0.5473
3454,3,HARD,0.5757,0.5475
3455,3,HARD,0.5747,0.546
3456,3,HARD,0.5572,0.5459
3457,3,HARD,0.5774,0.5465
3458,3,HARD,0.6495,0.5496
3459,3,HARD,0.5697,0.5526
3460,3,HARD,0.5633,0.5524
3461,3,HARD,0.503,0.5509
3462,3,HARD,0.4859,0.5491
3463,3,HARD,0.4829,0.5476
3464,3,HARD,0.4233,0.5454
3465,3,HARD,0.5789,0.5487
3466,3,HARD,0.5601,0.5482
3467,3,HARD,0.5732,0.5467
3468,3,HARD,0.5737,0.5469
3469,3,HARD,0.5054,0.5456
3470,3,HARD,0.5107,0.5476
3471,3,HARD,0.4085,0.5443
3472,3,HARD,0.3997,0.5409
3473,3,HARD,0.5669,0.544
3474,3,HARD,0.5412,0.5466
3475,3,HARD,0.6095,0.5472
3476,3,HARD,0.5985,0.5475
3477,3,HARD,0.568,0.5466
3478,3,HARD,0.5859,0.5483
3479,3,HARD,0.5914,0.5527
3480,3,HARD,0.5641,0.5525
3481,3,HARD,0.5458,0.5568
3482,3,HARD,0.5283,0.5556
3483,3,HARD,0.5736,0.5562
3484,3,HARD,0.6438,0.5579
3485,3,HARD,0.561,0.5578
3486,3,HARD,0.5789,0.5582
3487,3,HARD,0.6313,0.5619
3488,3,HARD,0.5654,0.5616
3489,3,HARD,0.5597,0.5603
3490,3,HARD,0.5402,0.5582
3491,3,HARD,0.5738,0.5572
3492,3,HARD,0.5701,0.5579
3493,3,HARD,0.6475,0.5613
3494,3,HARD,0.6477,0.5629
3495,3,HARD,0.5712,0.5624
3496,3,HARD,0.4815,0.559
3497,3,HARD,0.5749,0.5592
3498,3,HARD,0.576,0.5592
3499,3,HARD,0.5744,0.5595
3500,3,HARD,0.5724,0.5596
3501,3,HARD,0.5537,0.5593
3502,3,HARD,0.5765,0.558
3503,3,HARD,0.5728,0.5584
3504,3,HARD,0.5659,0.5582
3505,3,HARD,0.6327,0.5593
3506,3,HARD,0.5774,0.5597
3507,3,HARD,0.4603,0.5574
3508,3,HARD,0.5265,0.5549
3509,3,HARD,0.5888,0.5553
3510,3,HARD,0.5811,0.5557
3511,3,HARD,0.588,0.5574
3512,3,HARD,0.5784,0.5592
3513,3,HARD,0.554,0.5606
3514,3,HARD,0.5591,0.5634
3515,3,HARD,0.5126,0.562
3516,3,HARD,0.6383,0.5636
3517,3,HARD,0.5763,0.5637
3518,3,HARD,0.5195,0.5626
3519,3,HARD,0.5786,0.564
3520,3,HARD,0.564,0.5651
3521,3,HARD,0.5139,0.5672
3522,3,HARD,0.6599,0.5724
3523,3,HARD,0.5799,0.5727
3524,3,HARD,0.5799,0.5735
3525,3,HARD,0.5702,0.5727
3526,3,HARD,0.6472,0.5736
3527,3,HARD,0.394,0.5702
3528,3,HARD,0.4268,0.567
3529,3,HARD,0.5739,0.5666
3530,3,HARD,0.5781,0.5669
3531,3,HARD,0.573,0.5675
3532,3,HARD,0.5467,0.5678
3533,3,HARD,0.5685,0.5677
3534,3,HARD,0.6486,0.5678
3535,3,HARD,0.5642,0.5679
3536,3,HARD,0.5024,0.5664
3537,3,HARD,0.5546,0.5648
3538,3,HARD,0.5975,0.5655
3539,3,HARD,0.579,0.5658
3540,3,HARD,0.6462,0.568
3541,3,HARD,0.4553,0.5656
3542,3,HARD,0.5744,0.5657
3543,3,HARD,0.6191,0.5651
3544,3,HARD,0.558,0.5633
3545,3,HARD,0.5699,0.5633
3546,3,HARD,0.5495,0.5647
3547,3,HARD,0.574,0.5646
3548,3,HARD,0.5579,0.5643
3549,3,HARD,0.6426,0.5656
3550,3,HARD,0.5926,0.5661
3551,3,HARD,0.5688,0.5664
3552,3,HARD,0.5641,0.5661
3553,3,HARD,0.4193,0.563
3554,3,HARD,0.5181,0.5621
3555,3,HARD,0.6485,0.5624
3556,3,HARD,0.5935,0.5627
3557,3,HARD,0.5547,0.5646
3558,3,HARD,0.5302,0.5647
3559,3,HARD,0.5459,0.5638
3560,3,HARD,0.5609,0.5634
3561,3,HARD,0.5569,0.5628
3562,3,HARD,0.6413,0.5641
3563,3,HARD,0.5717,0.5644
3564,3,HARD,0.5648,0.5645
3565,3,HARD,0.6602,0.5675
3566,3,HARD,0.5508,0.5657
3567,3,HARD,0.5578,0.5654
3568,3,HARD,0.2818,0.5606
3569,3,HARD,0.568,0.5604
3570,3,HARD,0.5517,0.5601
3571,3,HARD,0.648,0.5628
3572,3,HARD,0.6381,0.5624
3573,3,HARD,0.5397,0.5616
3574,3,HARD,0.6065,0.5621
3575,3,HARD,0.5563,0.5618
3576,3,HARD,0.5056,0.559
3577,3,HARD,0.6021,0.5632
3578,3,HARD,0.5627,0.5659
3579,3,HARD,0.5641,0.5657
3580,3,HARD,0.5424,0.565
3581,3,HARD,0.5701,0.5649
3582,3,HARD,0.5467,0.5649
3583,3,HARD,0.5717,0.565
3584,3,HARD,0.5633,0.5633
3585,3,HARD,0.5617,0.5632
3586,3,HARD,0.5779,0.5647
3587,3,HARD,0.5966,0.5656
3588,3,HARD,0.5296,0.5642
3589,3,HARD,0.6385,0.5654
3590,3,HARD,0.5875,0.5642
3591,3,HARD,0.5462,0.566
3592,3,HARD,0.5734,0.566
3593,3,HARD,0.6472,0.5666
3594,3,HARD,0.5699,0.5668
3595,3,HARD,0.5812,0.5671
3596,3,HARD,0.5988,0.568
3597,3,HARD,0.6382,0.5693
3598,3,HARD,0.5603,0.5694
3599,3,HARD,0.5619,0.5678
3600,3,HARD,0.5749,0.5674
3601,3,HARD,0.585,0.5677
3602,3,HARD,0.5053,0.5666
3603,3,HARD,0.6461,0.5711
3604,3,HARD,0.5635,0.572
3605,3,HARD,0.5485,0.57
3606,3,HARD,0.6001,0.5701
3607,3,HARD,0.641,0.5719
3608,3,HARD,0.5654,0.5726
3609,3,HARD,0.5744,0.5731
3610,3,HARD,0.5694,0.5733
3611,3,HARD,0.654,0.5752
3612,3,HARD,0.6529,0.5755
3613,3,HARD,0.557,0.5752
3614,3,HARD,0.6232,0.5763
3615,3,HARD,0.5455,0.5741
3616,3,HARD,0.2588,0.5682
3617,3,HARD,0.5657,0.5684
3618,3,HARD,0.5726,0.5742
3619,3,HARD,0.5652,0.5741
3620,3,HARD,0.5587,0.5743
3621,3,HARD,0.5346,0.572
3622,3,HARD,0.5534,0.5703
3623,3,HARD,0.5378,0.5703
3624,3,HARD,0.564,0.5694
3625,3,HARD,0.5708,0.5697
3626,3,HARD,0.5743,0.5711
3627,3,HARD,0.5405,0.5699
3628,3,HARD,0.3904,0.5664
3629,3,HARD,0.5924,0.567
3630,3,HARD,0.5507,0.5671
3631,3,HARD,0.5682,0.5671
3632,3,HARD,0.5737,0.5676
3633,3,HARD,0.6637,0.5695
3634,3,HARD,0.5599,0.5694
3635,3,HARD,0.5861,0.5699
